,Close,Volume,Open,High,Low
0,79.87999725341797,1416232,79.79000091552734,80.22000122070312,79.38999938964844
1,80.30999755859375,1622784,80.97000122070312,81.19000244140625,80.25
2,79.7699966430664,2129260,79.7300033569336,79.87999725341797,79.2300033569336
3,81.19999694824219,2417468,80.81999969482422,81.19999694824219,80.18000030517578
4,80.9000015258789,1719114,81.22000122070312,81.25,80.02999877929688
5,81.48999786376953,3014295,81.5,81.83999633789062,81.16999816894531
6,82.5,2875353,81.62999725341797,82.5,81.6050033569336
7,82.4800033569336,1434635,82.0999984741211,82.58000183105469,81.7300033569336
8,83.16999816894531,2703855,82.95999908447266,83.5199966430664,82.7699966430664
9,83.66000366210938,2039328,83.0999984741211,83.7699966430664,83.0999984741211
10,84.45999908447266,3058484,84.0,84.45999908447266,83.87999725341797
11,84.05000305175781,2401336,84.73999786376953,84.95999908447266,84.01000213623047
12,83.93000030517578,1980399,84.0,84.4000015258789,83.83000183105469
13,83.4800033569336,1923944,83.87999725341797,83.87999725341797,83.19999694824219
14,84.44999694824219,3656698,83.5,84.55999755859375,83.48999786376953
15,84.5199966430664,2105704,84.44000244140625,84.94999694824219,84.26000213623047
16,84.94000244140625,2839291,84.9000015258789,85.4000015258789,84.7699966430664
17,84.0199966430664,2273413,83.69999694824219,84.06999969482422,83.54000091552734
18,84.61000061035156,1877335,84.44000244140625,84.86000061035156,84.16000366210938
19,85.44000244140625,3176161,84.83999633789062,85.44000244140625,84.68000030517578
20,85.26000213623047,6713764,85.56999969482422,85.97000122070312,84.9000015258789
21,84.55000305175781,2139581,84.1500015258789,84.94999694824219,84.05999755859375
22,84.30999755859375,2564013,84.4000015258789,84.69000244140625,83.96499633789062
23,83.27999877929688,3166202,85.0,85.0,83.27999877929688
24,84.2300033569336,3581220,83.93000030517578,84.3499984741211,83.5
25,84.80000305175781,3368097,84.62000274658203,84.80000305175781,83.94999694824219
26,84.31999969482422,1818742,84.73999786376953,84.73999786376953,84.08000183105469
27,84.72000122070312,1913033,84.80000305175781,85.0,84.5199966430664
28,88.18000030517578,7132862,86.19999694824219,88.55999755859375,86.19999694824219
29,88.7300033569336,4143011,88.48999786376953,88.7300033569336,87.87000274658203
30,90.98999786376952,7942600,89.4000015258789,91.0500030517578,89.30000305175781
31,89.45999908447266,2619663,90.79000091552734,90.87999725341795,89.25
